49.00	283.99	42.12	37	0.80	82.00	1.79	20.22
50.00	284.43	42.61	37	0.66	60.00	2.07	18.01
51.00	284.63	43.55	37	0.96	96.00	1.36	21.93
52.00	285.35	44.16	37	0.94	56.00	1.92	21.98
53.00	284.33	43.94	37	1.04	77.00	1.45	20.72
54.00	284.31	44.08	37	0.14	55.00	1.22	20.24
55.00	284.41	44.13	37	0.11	66.00	2.08	21.35
56.00	284.31	44.07	37	0.12	105.00	1.53	19.98
57.00	285.05	43.44	37	0.97	80.00	1.91	18.61
58.00	284.32	42.72	37	1.03	56.00	1.77	17.47
59.00	284.40	43.28	37	0.57	82.00	1.79	17.24
60.00	285.08	43.58	37	0.74	62.00	2.02	22.80
36.00	297.33	85.46	38	-1.00	45.00	1.44	18.65
37.00	298.54	84.07	38	1.84	51.00	1.57	17.73
38.00	300.00	84.36	38	1.49	87.00	2.09	19.46
39.00	299.02	84.85	38	1.10	39.00	2.09	17.56
40.00	297.86	84.07	38	1.40	42.00	1.47	17.34
41.00	297.96	84.09	38	0.10	53.00	1.16	14.76
0.00	315.79	65.24	39	-1.00	74.00	1.98	18.70
1.00	316.38	65.04	39	0.62	63.00	1.36	23.81
2.00	316.27	64.50	39	0.55	71.00	1.88	22.94
3.00	315.82	65.07	39	0.73	74.00	2.44	25.16
4.00	315.43	65.63	39	0.68	91.00	2.11	29.03
5.00	315.44	67.66	39	2.03	49.00	2.87	26.52
6.00	315.15	66.24	39	1.45	75.00	1.64	21.25
7.00	315.26	65.04	39	1.21	52.00	2.37	24.35
8.00	315.55	65.56	39	0.60	55.00	2.24	26.97
9.00	315.39	64.83	39	0.75	33.00	2.30	25.99
10.00	315.67	65.66	39	0.88	48.00	2.51	25.10
11.00	315.15	65.24	39	0.67	60.00	1.63	22.81
12.00	315.65	65.47	39	0.55	69.00	1.69	20.44
13.00	315.44	65.19	39	0.35	67.00	1.70	22.94
14.00	316.24	65.34	39	0.81	41.00	2.10	27.89
15.00	316.25	66.00	39	0.66	37.00	2.32	20.42
16.00	317.19	65.06	39	1.33	44.00	1.94	20.31
17.00	317.25	64.37	39	0.69	86.00	1.72	25.10
18.00	317.54	64.36	39	0.29	42.00	1.90	21.83
19.00	316.44	64.22	39	1.11	54.00	1.99	22.00
20.00	316.91	64.45	39	0.52	69.00	1.61	17.29
21.00	315.74	64.00	39	1.25	72.00	1.60	18.17
22.00	315.93	65.71	39	1.72	53.00	2.11	25.08
23.00	315.63	65.19	39	0.60	45.00	2.58	24.35
24.00	316.33	64.04	39	1.35	59.00	2.01	25.29
25.00	316.77	63.41	39	0.77	85.00	1.58	15.76
26.00	316.25	63.81	39	0.66	75.00	2.35	24.35
27.00	315.23	63.86	39	1.02	73.00	1.76	19.30
28.00	315.25	64.39	39	0.53	83.00	2.14	23.82
29.00	315.62	64.00	39	0.54	43.00	2.00	35.76
30.00	314.23	63.97	39	1.39	51.00	2.18	21.06
31.00	315.45	63.42	39	1.34	41.00	4.00	33.68
32.00	315.65	64.01	39	0.62	51.00	2.28	23.40
33.00	314.59	64.05	39	1.06	71.00	1.69	22.28
34.00	315.33	63.41	39	0.98	59.00	2.19	23.63
35.00	315.77	63.79	39	0.58	70.00	1.89	23.40
36.00	315.49	64.13	39	0.44	84.00	1.81	20.73
37.00	315.78	63.77	39	0.46	85.00	1.80	22.66
38.00	315.55	63.99	39	0.32	78.00	1.80	21.55
39.00	315.19	63.75	39	0.43	76.00	1.89	20.85
40.00	314.80	65.13	39	1.43	44.00	1.96	22.16
41.00	314.84	64.19	39	0.94	42.00	2.20	17.27
43.00	315.21	64.74	39	-1.00	35.00	2.64	17.14
44.00	315.42	64.40	39	0.40	45.00	2.21	24.10
45.00	316.60	65.01	39	1.33	55.00	1.71	18.46
46.00	316.57	63.58	39	1.43	54.00	2.06	21.32
47.00	316.35	64.33	39	0.78	55.00	2.07	26.00
48.00	316.76	64.79	39	0.62	78.00	2.03	21.64
49.00	316.24	64.85	39	0.52	119.00	1.56	23.74
50.00	315.40	64.36	39	0.97	68.00	1.83	18.51
51.00	315.57	63.84	39	0.55	65.00	1.80	22.69
52.00	316.20	64.42	39	0.86	71.00	1.68	20.36
53.00	315.53	64.53	39	0.68	74.00	1.70	18.76
54.00	315.54	64.05	39	0.48	49.00	2.67	19.15
55.00	316.46	64.54	39	1.04	49.00	1.75	21.55
56.00	315.39	64.51	39	1.07	67.00	1.67	20.00
57.00	315.89	64.48	39	0.50	49.00	2.29	19.03
58.00	316.48	64.09	39	0.71	64.00	1.78	23.63
59.00	315.95	63.75	39	0.63	46.00	1.85	16.12
60.00	316.78	63.67	39	0.83	60.00	1.86	20.96
61.00	316.40	63.04	39	0.74	35.00	3.61	31.90
62.00	315.64	62.70	39	0.83	32.00	2.97	22.02
63.00	315.69	63.55	39	0.85	59.00	1.47	21.58
64.00	315.51	62.73	39	0.84	56.00	1.68	23.85
65.00	316.12	64.63	39	2.00	56.00	1.66	17.58
66.00	315.71	64.20	39	0.59	55.00	1.76	17.42
67.00	314.99	64.75	39	0.91	53.00	1.61	21.87
68.00	315.21	64.54	39	0.30	99.00	1.46	21.81
69.00	315.93	64.60	39	0.72	90.00	1.58	20.53
70.00	315.37	64.46	39	0.58	70.00	1.64	19.08
71.00	315.43	65.14	39	0.68	52.00	1.56	16.60
72.00	316.55	64.71	39	1.20	70.00	1.30	20.19
73.00	315.83	64.67	39	0.72	86.00	1.56	22.65
74.00	315.77	65.32	39	0.65	79.00	1.72	19.66
75.00	316.34	65.02	39	0.64	80.00	1.88	20.09
76.00	316.17	64.89	39	0.21	53.00	1.66	19.82
77.00	317.27	64.56	39	1.15	51.00	2.36	19.97
78.00	316.72	65.30	39	0.92	52.00	2.23	21.88
79.00	316.43	66.11	39	0.86	52.00	1.90	20.68
39.00	255.63	143.44	40	-1.00	34.00	2.32	19.53
40.00	254.50	142.50	40	1.47	48.00	2.44	23.73
41.00	253.91	141.45	40	1.20	49.00	2.06	23.88
42.00	254.27	143.32	40	1.90	37.00	1.85	23.55
43.00	253.10	142.31	40	1.55	41.00	2.86	20.22
44.00	253.39	143.34	40	1.07	65.00	2.25	22.61
46.00	253.30	136.64	40	-1.00	50.00	1.90	23.66
47.00	253.83	136.31	40	0.62	53.00	1.12	22.59
48.00	256.02	142.01	40	6.11	146.00	0.39	25.34
49.00	256.78	142.25	40	0.80	39.00	2.75	18.49
50.00	254.87	142.33	40	1.91	76.00	1.45	19.55
52.00	254.16	142.59	40	-1.00	60.00	2.39	26.86
53.00	254.26	142.76	40	0.20	69.00	1.94	18.24
54.00	252.80	142.44	40	1.49	51.00	1.48	21.38
55.00	255.21	139.27	40	3.98	38.00	2.08	16.96
40.00	326.39	52.03	41	-1.00	85.00	1.77	27.21
41.00	325.35	51.75	41	1.08	65.00	1.64	18.88
42.00	325.76	50.45	41	1.36	100.00	1.60	21.66
43.00	327.34	50.43	41	1.58	35.00	2.16	18.53
44.00	327.89	49.25	41	1.30	38.00	1.70	14.80
31.00	247.56	77.00	42	-1.00	37.00	1.81	18.29
32.00	252.30	78.72	42	5.04	63.00	1.89	21.49
33.00	255.26	79.22	42	3.00	52.00	2.41	22.51
34.00	255.37	78.69	42	0.54	105.00	1.54	27.89
35.00	255.13	78.00	42	0.73	49.00	1.90	20.76
36.00	254.28	78.75	42	1.13	34.00	3.94	32.50
37.00	253.67	80.41	42	1.77	63.00	2.34	25.29
38.00	254.56	79.21	42	1.49	34.00	2.43	13.98
39.00	255.96	79.31	42	1.40	58.00	1.16	18.22
40.00	254.50	78.48	42	1.68	63.00	2.20	20.11
41.00	254.64	78.83	42	0.38	68.00	1.54	18.01
42.00	254.14	79.51	42	0.84	53.00	1.65	17.41
43.00	255.09	78.40	42	1.46	42.00	1.72	18.27
44.00	252.21	78.90	42	2.92	43.00	1.44	30.37
45.00	251.85	80.39	42	1.53	63.00	2.22	20.31
46.00	252.47	77.49	42	2.97	39.00	2.73	21.94
47.00	250.84	74.79	42	3.15	62.00	1.24	20.50
0.00	294.18	58.53	43	-1.00	57.00	2.17	25.19
1.00	297.05	58.68	43	2.87	59.00	1.00	15.39
2.00	295.66	59.06	43	1.44	48.00	2.04	21.04
3.00	297.49	59.46	43	1.87	77.00	1.30	22.98
4.00	295.63	58.86	43	1.95	83.00	0.66	20.60
5.00	297.31	58.49	43	1.72	51.00	1.65	22.19
6.00	297.56	58.16	43	0.41	76.00	1.52	21.39
7.00	297.78	58.94	43	0.81	77.00	1.73	24.36
8.00	297.32	58.57	43	0.59	46.00	1.44	22.77
9.00	296.18	61.08	43	2.76	72.00	2.35	23.31
10.00	296.16	61.40	43	0.32	138.00	1.26	23.59
11.00	295.98	59.78	43	1.63	60.00	1.91	24.61
12.00	297.05	59.59	43	1.09	60.00	1.24	19.93
13.00	296.09	59.08	43	1.09	97.00	1.16	16.45
14.00	296.34	58.86	43	0.33	55.00	1.15	21.04
15.00	296.07	59.11	43	0.37	97.00	1.46	23.34
16.00	296.99	59.93	43	1.23	172.00	0.89	25.11
17.00	296.98	59.86	43	0.07	85.00	1.69	22.72
18.00	296.44	60.65	43	0.96	79.00	1.62	20.41
19.00	296.01	60.59	43	0.43	84.00	1.48	20.57
20.00	296.32	60.39	43	0.37	94.00	1.54	15.01
21.00	296.66	61.49	43	1.15	148.00	1.55	24.19
22.00	296.25	61.17	43	0.52	114.00	1.54	20.66
23.00	296.29	62.00	43	0.83	82.00	1.50	21.81
24.00	296.66	61.44	43	0.67	81.00	1.82	17.89
25.00	295.92	61.79	43	0.82	66.00	1.71	18.25
26.00	296.12	61.61	43	0.27	36.00	1.86	17.83
27.00	294.31	61.57	43	1.81	74.00	1.45	20.67
28.00	295.70	62.51	43	1.68	69.00	1.96	23.41
29.00	295.26	62.59	43	0.45	102.00	1.55	18.15
30.00	295.00	61.40	43	1.22	100.00	1.44	22.90
31.00	294.74	61.51	43	0.28	34.00	2.23	17.18
32.00	295.53	61.67	43	0.81	85.00	1.34	20.01
33.00	295.77	62.12	43	0.51	112.00	1.47	22.12
34.00	293.16	63.72	43	3.06	38.00	2.19	21.64
35.00	294.33	62.88	43	1.44	79.00	1.38	17.32
36.00	295.76	61.74	43	1.83	75.00	1.47	20.11
37.00	296.48	60.80	43	1.18	62.00	1.15	18.72
38.00	295.30	59.88	43	1.50	54.00	1.55	19.39
39.00	295.49	59.87	43	0.19	50.00	1.92	16.81
40.00	294.86	59.97	43	0.64	40.00	1.51	18.38
41.00	295.71	59.77	43	0.87	52.00	1.68	19.84
42.00	295.46	59.87	43	0.27	114.00	1.21	14.84
43.00	294.99	60.96	43	1.19	45.00	1.64	14.48
44.00	296.09	60.26	43	1.30	96.00	1.37	16.00
45.00	296.35	59.52	43	0.78	47.00	1.72	17.44
46.00	296.59	59.64	43	0.27	53.00	1.66	18.67
47.00	295.77	59.86	43	0.85	60.00	1.06	18.60
45.00	235.61	105.74	44	-1.00	78.00	1.24	19.22
46.00	234.72	102.81	44	3.06	44.00	1.44	21.04
47.00	242.55	98.62	44	8.88	36.00	3.94	18.78
48.00	244.45	99.15	44	1.97	47.00	1.52	17.30
49.00	238.77	96.27	44	6.37	48.00	1.41	19.55
45.00	264.83	92.05	45	-1.00	57.00	1.59	16.02
46.00	267.91	91.53	45	3.12	91.00	1.20	23.41
47.00	269.39	94.05	45	2.92	68.00	1.27	16.89
48.00	270.23	94.72	45	1.07	72.00	1.07	20.92
49.00	270.31	94.79	45	0.11	70.00	1.38	14.85
43.00	247.80	70.19	46	-1.00	45.00	1.57	19.36
44.00	245.34	73.29	46	3.96	45.00	1.75	20.65
45.00	247.91	71.05	46	3.41	60.00	1.69	23.05
46.00	248.90	71.34	46	1.03	85.00	1.51	19.25
47.00	249.56	72.43	46	1.27	37.00	3.19	24.63
48.00	249.01	70.78	46	1.74	73.00	1.89	20.80
49.00	248.31	69.74	46	1.25	54.00	1.57	22.28
42.00	220.53	117.74	47	-1.00	46.00	1.86	16.86
43.00	220.80	118.12	47	0.47	60.00	1.23	20.29
44.00	221.04	118.42	47	0.38	97.00	1.00	15.37
45.00	221.53	118.17	47	0.55	68.00	1.60	17.13
46.00	221.32	117.99	47	0.28	65.00	1.41	18.66
47.00	221.34	118.00	47	0.02	69.00	1.50	14.86
48.00	221.33	118.29	47	0.29	86.00	0.72	16.42
49.00	221.89	118.07	47	0.60	62.00	1.30	21.05
50.00	221.24	118.70	47	0.91	50.00	1.58	24.16
51.00	221.02	118.73	47	0.22	46.00	1.55	17.83
52.00	224.94	122.04	47	5.13	38.00	2.82	18.83
53.00	221.57	118.58	47	4.83	69.00	1.54	23.01
54.00	221.16	118.48	47	0.42	83.00	1.46	23.01
55.00	221.13	117.76	47	0.72	78.00	0.75	15.74
56.00	220.90	118.89	47	1.15	44.00	1.80	21.02
57.00	221.19	118.61	47	0.40	74.00	0.77	17.18
44.00	264.97	86.74	48	-1.00	80.00	1.57	20.89
45.00	263.75	87.37	48	1.37	61.00	1.50	18.47
46.00	264.47	87.71	48	0.80	67.00	1.58	22.02
47.00	263.94	87.30	48	0.67	39.00	1.66	19.05
48.00	264.33	87.57	48	0.47	67.00	1.60	19.86
49.00	258.51	88.22	48	5.86	41.00	1.96	17.10
50.00	265.37	88.25	48	6.86	41.00	1.66	16.49
51.00	265.01	87.31	48	1.01	57.00	1.47	22.21
53.00	264.56	86.92	48	-1.00	47.00	1.76	16.89
54.00	264.32	89.12	48	2.21	59.00	1.52	20.89
55.00	262.22	84.15	48	5.40	54.00	1.27	18.31
56.00	263.83	75.78	48	8.52	68.00	1.59	20.98
48.00	297.43	85.52	49	-1.00	57.00	1.91	15.13
49.00	293.25	80.62	49	6.44	59.00	1.62	19.75
50.00	293.38	82.51	49	1.89	34.00	2.78	17.36
51.00	293.97	83.20	49	0.91	52.00	1.29	18.13
52.00	299.01	84.24	49	5.15	44.00	1.33	15.30
40.00	275.08	58.83	50	-1.00	35.00	2.03	16.54
41.00	275.06	57.91	50	0.92	39.00	2.18	18.54
42.00	274.44	58.55	50	0.89	42.00	1.40	17.74
43.00	276.20	58.53	50	1.76	45.00	2.18	15.57
44.00	276.37	58.03	50	0.53	44.00	1.49	17.94
45.00	276.43	59.25	50	1.22	50.00	1.78	17.84
46.00	276.87	59.15	50	0.45	52.00	2.15	24.48
47.00	277.55	59.86	50	0.98	40.00	2.62	21.81
48.00	276.93	60.16	50	0.69	53.00	1.43	18.78
49.00	274.27	59.38	50	2.77	48.00	1.90	20.49
50.00	276.98	59.99	50	2.78	37.00	2.36	19.34
51.00	273.84	58.81	50	3.35	42.00	1.87	19.63
52.00	275.85	58.11	50	2.13	32.00	2.43	19.40
48.00	269.51	77.77	51	-1.00	52.00	1.62	20.13
49.00	267.59	78.47	51	2.04	41.00	1.66	19.14
50.00	269.24	78.15	51	1.68	47.00	1.44	18.51
51.00	270.52	77.73	51	1.35	41.00	2.04	18.40
52.00	272.23	72.20	51	5.79	76.00	1.21	18.58
53.00	271.87	72.11	51	0.37	42.00	1.52	17.28
53.00	263.71	109.19	52	-1.00	39.00	2.31	19.47
54.00	263.75	110.98	52	1.79	131.00	0.94	29.17
55.00	264.78	110.31	52	1.23	58.00	1.25	16.32
56.00	264.80	109.73	52	0.58	58.00	1.01	18.26
57.00	265.09	110.29	52	0.63	47.00	1.76	24.33
58.00	265.10	109.39	52	0.90	62.00	1.73	24.15
57.00	319.81	56.69	53	-1.00	41.00	2.00	21.20
58.00	321.84	55.99	53	2.15	57.00	1.63	18.02
59.00	320.70	55.56	53	1.22	74.00	1.64	19.08
60.00	318.35	57.48	53	3.03	68.00	1.55	21.11
61.00	317.68	57.87	53	0.78	52.00	1.60	17.31
44.00	316.21	43.85	54	-1.00	42.00	1.74	19.35
45.00	308.86	47.14	54	8.05	36.00	1.90	24.66
46.00	306.70	54.88	54	8.04	34.00	2.04	19.92
47.00	307.41	56.12	54	1.43	83.00	1.59	22.49
48.00	307.18	56.59	54	0.52	79.00	1.71	19.43
49.00	307.49	56.93	54	0.46	85.00	1.28	18.48
50.00	306.57	56.01	54	1.30	69.00	2.12	19.25
51.00	307.10	56.22	54	0.57	61.00	1.45	19.84
52.00	306.94	55.83	54	0.42	49.00	1.86	18.20
53.00	307.38	56.03	54	0.48	60.00	1.65	20.37
54.00	308.14	55.59	54	0.88	59.00	1.62	20.31
55.00	307.41	56.43	54	1.11	58.00	1.89	22.35
56.00	308.01	55.64	54	0.99	115.00	1.32	21.10
57.00	308.40	54.07	54	1.62	52.00	1.49	18.49
58.00	308.40	53.34	54	0.73	55.00	1.55	18.28
59.00	308.11	53.63	54	0.41	105.00	1.26	21.46
60.00	307.90	53.97	54	0.40	61.00	1.58	16.45
61.00	307.76	54.24	54	0.30	41.00	1.52	17.72
60.00	295.82	60.44	55	-1.00	45.00	1.54	14.26
61.00	296.30	61.39	55	1.06	71.00	1.43	16.97
62.00	296.61	60.35	55	1.09	91.00	0.90	17.95
63.00	296.78	60.76	55	0.44	56.00	1.64	15.21
58.00	252.92	143.82	56	-1.00	33.00	2.61	18.88
59.00	253.58	143.73	56	0.67	32.00	2.92	24.78
60.00	254.52	143.77	56	0.94	56.00	1.76	17.70
61.00	254.54	143.73	56	0.04	44.00	2.55	24.74
62.00	253.42	143.17	56	1.25	61.00	2.14	21.28
63.00	254.07	143.03	56	0.66	111.00	0.48	19.86
64.00	252.32	142.86	56	1.76	31.00	2.70	16.57
0.00	287.58	93.45	57	-1.00	64.00	1.61	22.06
1.00	287.29	93.80	57	0.45	90.00	1.35	19.80
2.00	287.34	93.28	57	0.52	40.00	1.65	18.73
3.00	287.97	93.65	57	0.73	87.00	1.38	19.46
4.00	287.46	93.06	57	0.78	55.00	1.61	19.75
5.00	287.70	93.57	57	0.56	64.00	1.52	19.03
6.00	287.39	93.49	57	0.32	103.00	1.29	20.30
7.00	286.51	94.11	57	1.08	62.00	1.32	18.24
8.00	287.00	93.95	57	0.52	72.00	0.93	18.16
9.00	287.74	93.50	57	0.87	99.00	1.41	24.79
10.00	287.17	93.44	57	0.57	76.00	1.60	23.89
11.00	287.17	92.94	57	0.50	75.00	0.90	20.26
12.00	287.42	93.82	57	0.91	106.00	0.95	19.35
13.00	287.17	92.88	57	0.97	89.00	1.39	18.23
14.00	287.50	92.22	57	0.74	64.00	1.86	22.52
15.00	287.01	92.76	57	0.73	83.00	1.58	23.59
16.00	287.38	92.69	57	0.38	90.00	1.03	17.36
17.00	287.89	93.12	57	0.67	111.00	1.06	19.33
18.00	288.04	93.45	57	0.36	90.00	1.20	17.09
19.00	287.67	93.36	57	0.38	63.00	1.32	21.04
20.00	286.69	91.93	57	1.73	85.00	1.53	24.21
21.00	285.46	90.60	57	1.81	38.00	2.83	19.85
22.00	286.77	92.35	57	2.19	102.00	1.61	20.06
23.00	287.32	91.35	57	1.14	101.00	1.92	25.93
24.00	286.64	91.37	57	0.68	80.00	1.61	21.18
25.00	286.96	90.72	57	0.72	103.00	1.30	26.69
26.00	287.10	91.74	57	1.03	79.00	1.69	23.65
27.00	287.69	92.34	57	0.84	137.00	1.25	26.44
28.00	287.46	92.46	57	0.26	113.00	1.94	23.45
29.00	287.33	92.81	57	0.37	134.00	1.46	21.69
30.00	288.11	92.50	57	0.84	32.00	2.69	29.49
31.00	287.78	92.99	57	0.59	124.00	1.26	21.12
32.00	287.07	92.19	57	1.07	66.00	2.00	21.96
33.00	288.12	92.95	57	1.30	105.00	1.51	23.05
34.00	287.76	93.41	57	0.58	98.00	1.42	22.85
35.00	288.68	92.58	57	1.24	77.00	1.35	20.98
36.00	286.99	93.04	57	1.75	53.00	1.96	21.59
37.00	286.97	92.92	57	0.12	110.00	1.32	22.84
38.00	287.58	93.09	57	0.63	94.00	1.11	20.22
39.00	287.41	93.17	57	0.19	74.00	1.26	17.41
40.00	286.65	93.01	57	0.78	63.00	1.90	21.31
41.00	286.89	93.82	57	0.84	58.00	1.56	15.72
42.00	287.66	93.59	57	0.80	84.00	1.72	19.10
43.00	286.96	93.39	57	0.73	65.00	1.54	20.31
44.00	287.01	93.29	57	0.11	73.00	1.25	15.49
45.00	287.26	92.99	57	0.39	71.00	1.85	21.04
46.00	288.67	92.48	57	1.50	77.00	1.35	16.55
47.00	288.55	92.41	57	0.14	79.00	1.58	19.46
48.00	289.04	92.40	57	0.49	57.00	1.63	17.80
49.00	288.46	93.09	57	0.90	74.00	1.54	18.66
50.00	288.95	92.52	57	0.75	45.00	1.51	15.39
51.00	288.67	92.02	57	0.57	86.00	1.28	18.28
52.00	287.35	92.09	57	1.32	70.00	1.38	16.52
53.00	287.43	93.03	57	0.94	81.00	1.60	18.02
54.00	287.09	93.25	57	0.40	62.00	1.49	17.23
55.00	287.31	93.90	57	0.69	83.00	1.33	13.61
56.00	287.06	93.29	57	0.66	66.00	1.58	14.80
57.00	286.40	93.40	57	0.67	69.00	1.77	18.80
58.00	286.70	93.79	57	0.49	89.00	1.14	20.60
59.00	286.80	93.37	57	0.43	70.00	1.60	16.62
60.00	286.41	93.06	57	0.50	96.00	1.80	17.73
61.00	287.06	92.70	57	0.74	68.00	1.74	20.54
62.00	287.37	93.05	57	0.47	87.00	1.45	19.15
63.00	286.91	92.90	57	0.48	91.00	1.65	18.90
64.00	286.71	92.70	57	0.28	75.00	1.51	18.56
65.00	287.43	93.21	57	0.88	95.00	1.33	18.30
58.00	265.75	88.14	58	-1.00	56.00	1.56	20.64
59.00	264.96	86.90	58	1.47	51.00	1.57	19.36
60.00	262.02	85.27	58	3.36	74.00	1.66	18.31
61.00	264.67	86.61	58	2.97	47.00	1.80	18.39
62.00	265.44	87.52	58	1.19	51.00	1.71	16.36
63.00	266.39	85.92	58	1.86	39.00	1.56	16.56
64.00	265.48	86.68	58	1.19	67.00	1.67	13.73
65.00	264.99	86.46	58	0.54	38.00	1.76	18.18
59.00	273.78	57.35	59	-1.00	47.00	1.87	16.35
60.00	274.40	66.32	59	8.99	58.00	1.50	17.49
61.00	275.37	66.14	59	0.99	50.00	1.92	16.84
62.00	274.99	66.51	59	0.53	56.00	1.50	16.46
63.00	275.59	67.15	59	0.88	56.00	1.30	17.11
64.00	273.42	58.63	59	8.79	39.00	1.95	21.65
65.00	274.58	58.21	59	1.23	35.00	2.78	20.81
66.00	275.39	57.31	59	1.21	54.00	1.65	19.62
62.00	250.28	113.32	60	-1.00	85.00	0.63	17.01
63.00	249.30	113.59	60	1.02	41.00	1.71	17.26
64.00	244.59	112.33	60	4.88	63.00	1.79	19.29
65.00	250.01	114.04	60	5.68	49.00	1.72	21.11
66.00	249.98	113.89	60	0.15	57.00	1.08	19.07
67.00	250.31	113.55	60	0.47	44.00	1.46	20.47
66.00	264.10	110.52	61	-1.00	43.00	1.41	17.60
67.00	260.70	109.53	61	3.54	47.00	1.59	20.52
68.00	263.71	112.70	61	4.37	39.00	2.33	18.05
69.00	265.07	109.49	61	3.49	37.00	1.83	19.85
70.00	264.82	110.09	61	0.65	41.00	1.49	19.65
71.00	265.65	110.02	61	0.83	44.00	2.19	23.55
67.00	297.17	60.76	62	-1.00	61.00	1.06	15.98
68.00	297.00	61.01	62	0.30	85.00	1.47	20.52
69.00	297.90	61.38	62	0.97	46.00	2.54	17.55
70.00	296.36	61.39	62	1.54	50.00	2.26	21.92
71.00	297.16	62.20	62	1.14	49.00	1.39	13.85
0.00	222.15	119.02	63	-1.00	37.00	1.67	16.57
1.00	221.06	118.97	63	1.09	56.00	1.50	17.50
2.00	220.97	118.76	63	0.23	77.00	1.39	21.22
3.00	220.79	118.76	63	0.18	80.00	1.52	23.01
4.00	221.06	119.26	63	0.57	110.00	0.95	18.21
5.00	220.50	119.36	63	0.57	99.00	1.66	20.56
6.00	220.82	119.18	63	0.37	97.00	1.20	18.33
7.00	221.22	119.14	63	0.40	71.00	1.33	16.47
8.00	222.37	119.58	63	1.23	60.00	2.00	25.98
9.00	220.98	118.49	63	1.77	94.00	1.91	26.59
10.00	221.31	120.15	63	1.69	59.00	2.16	21.66
11.00	223.52	118.64	63	2.68	52.00	2.95	25.43
12.00	221.49	119.44	63	2.18	91.00	1.29	20.16
13.00	221.69	118.94	63	0.54	96.00	1.03	17.04
14.00	221.51	118.74	63	0.27	64.00	1.40	21.25
15.00	221.21	118.64	63	0.32	81.00	1.16	21.57
16.00	220.96	118.19	63	0.51	47.00	1.81	20.84
17.00	220.95	118.19	63	0.01	81.00	1.52	17.48
18.00	221.21	118.95	63	0.80	70.00	1.05	13.76
19.00	221.19	118.12	63	0.83	40.00	2.17	18.58
20.00	227.75	121.91	63	7.58	95.00	1.62	20.30
21.00	226.91	121.79	63	0.85	101.00	1.33	21.39
22.00	227.72	122.38	63	1.00	72.00	2.04	20.71
23.00	227.94	121.95	63	0.48	112.00	1.44	23.92
24.00	228.48	121.94	63	0.54	101.00	1.55	23.95
25.00	227.80	122.42	63	0.83	99.00	1.72	19.42
26.00	226.90	123.29	63	1.25	47.00	2.01	18.79
27.00	226.54	123.35	63	0.36	47.00	1.65	22.98
28.00	227.04	122.63	63	0.88	67.00	1.74	19.41
29.00	226.54	122.63	63	0.50	78.00	1.49	22.64
30.00	226.09	122.19	63	0.63	76.00	1.58	20.20
31.00	227.15	122.27	63	1.06	52.00	1.23	19.30
32.00	225.91	121.88	63	1.30	57.00	1.68	19.40
33.00	226.71	122.43	63	0.97	49.00	1.95	17.95
34.00	227.34	122.73	63	0.70	77.00	1.23	20.44
35.00	227.77	122.41	63	0.54	52.00	1.76	20.04
36.00	228.07	121.78	63	0.70	62.00	1.58	19.50
37.00	227.88	122.49	63	0.73	74.00	1.46	19.25
38.00	227.79	122.22	63	0.28	66.00	1.74	18.08
39.00	227.48	121.26	63	1.01	69.00	1.99	23.30
40.00	227.07	122.55	63	1.35	56.00	1.29	14.41
41.00	227.47	122.57	63	0.40	76.00	1.72	17.13
42.00	226.30	121.61	63	1.51	87.00	1.26	19.96
43.00	227.09	121.72	63	0.80	72.00	1.62	18.00
44.00	227.63	122.39	63	0.86	98.00	1.30	15.66
45.00	227.22	122.64	63	0.48	64.00	1.50	20.09
46.00	227.22	122.82	63	0.18	80.00	1.45	21.65
47.00	227.09	122.63	63	0.23	64.00	1.74	19.98
48.00	226.79	122.43	63	0.36	103.00	1.67	19.25
49.00	226.90	122.68	63	0.27	72.00	1.70	18.90
50.00	225.80	121.81	63	1.40	68.00	1.91	21.95
51.00	226.10	122.49	63	0.74	68.00	1.81	19.20
52.00	225.10	122.12	63	1.07	47.00	1.71	18.01
53.00	224.91	122.94	63	0.84	102.00	1.20	22.81
54.00	224.79	122.23	63	0.72	93.00	2.05	28.03
55.00	225.25	123.09	63	0.98	80.00	1.60	18.10
56.00	225.68	122.61	63	0.64	92.00	1.21	20.12
57.00	225.64	122.93	63	0.32	112.00	1.28	18.80
58.00	225.15	122.26	63	0.83	98.00	1.48	20.74
59.00	225.34	122.37	63	0.22	105.00	1.36	22.08
60.00	225.38	122.07	63	0.30	77.00	1.30	18.33
61.00	225.25	122.27	63	0.24	65.00	1.68	22.90
62.00	225.47	122.23	63	0.22	107.00	1.43	19.72
63.00	225.53	121.90	63	0.34	84.00	1.99	20.14
64.00	226.70	122.00	63	1.17	74.00	1.88	21.73
65.00	225.74	121.82	63	0.98	51.00	1.46	19.32
66.00	226.45	121.89	63	0.71	87.00	1.43	21.29
67.00	226.53	122.46	63	0.58	103.00	1.36	21.09
68.00	225.87	121.68	63	1.02	64.00	1.56	16.88
69.00	226.14	122.13	63	0.52	62.00	1.65	15.29
70.00	226.46	122.34	63	0.38	52.00	1.90	17.64
71.00	225.80	122.03	63	0.73	42.00	1.48	16.74
72.00	226.06	121.59	63	0.51	58.00	1.54	18.39
74.00	226.00	122.57	63	-1.00	52.00	2.19	18.54
75.00	225.03	123.07	63	1.09	57.00	1.52	16.30
